date,pollution,dew,temp,wnd_spd,snow,rain
2012-12-17 06:00:00,21.0,-12,-4.0,21.9,0,0
2012-12-17 07:00:00,20.0,-13,-4.0,29.95,0,0
2012-12-17 08:00:00,17.0,-15,-3.0,41.13,0,0
2012-12-17 09:00:00,16.0,-15,-3.0,49.18,0,0
2012-12-17 10:00:00,14.0,-14,-2.0,56.33,0,0
2012-12-17 11:00:00,13.0,-13,-2.0,63.48,0,0
2012-12-17 12:00:00,18.0,-14,-1.0,70.63,0,0
2012-12-17 13:00:00,19.0,-14,-1.0,78.68,0,0
2012-12-17 14:00:00,16.0,-13,-1.0,86.73,0,0
2012-12-17 15:00:00,19.0,-13,-1.0,93.88,0,0
2012-12-17 16:00:00,22.0,-14,-2.0,99.69,0,0
2012-12-17 17:00:00,20.0,-16,-2.0,107.74,0,0
2012-12-17 18:00:00,22.0,-17,-3.0,116.68,0,0
2012-12-17 19:00:00,22.0,-17,-4.0,123.83,0,0
2012-12-17 20:00:00,17.0,-18,-4.0,130.98,0,0
2012-12-17 21:00:00,20.0,-17,-5.0,135.9,0,0
2012-12-17 22:00:00,24.0,-19,-5.0,143.05,0,0
2012-12-17 23:00:00,23.0,-18,-5.0,151.1,0,0
2012-12-18 00:00:00,17.0,-18,-6.0,160.04,0,0
2012-12-18 01:00:00,18.0,-19,-6.0,165.85,0,0
2012-12-18 02:00:00,22.0,-18,-9.0,169.87,0,0
2012-12-18 03:00:00,16.0,-18,-9.0,173.0,0,0
2012-12-18 04:00:00,18.0,-19,-9.0,3.13,0,0
2012-12-18 05:00:00,17.0,-19,-10.0,4.02,0,0
2012-12-18 06:00:00,13.0,-19,-9.0,3.13,0,0
2012-12-18 07:00:00,21.0,-19,-9.0,7.15,0,0
2012-12-18 08:00:00,17.0,-19,-9.0,0.45,0,0
2012-12-18 09:00:00,37.0,-18,-7.0,3.13,0,0
2012-12-18 10:00:00,24.0,-18,-4.0,7.15,0,0
2012-12-18 11:00:00,31.0,-18,-5.0,3.13,0,0
2012-12-18 12:00:00,25.0,-18,-4.0,6.26,0,0
2012-12-18 13:00:00,29.0,-16,-3.0,1.79,0,0
2012-12-18 14:00:00,24.0,-16,-2.0,0.89,0,0
2012-12-18 15:00:00,25.0,-17,-3.0,1.79,0,0
2012-12-18 16:00:00,35.0,-16,-4.0,0.89,0,0
2012-12-18 17:00:00,53.0,-15,-5.0,1.79,0,0
2012-12-18 18:00:00,69.0,-16,-5.0,0.89,0,0
2012-12-18 19:00:00,62.0,-14,-6.0,1.78,0,0
2012-12-18 20:00:00,78.0,-14,-5.0,1.79,0,0
2012-12-18 21:00:00,81.0,-12,-5.0,3.58,0,0
2012-12-18 22:00:00,90.0,-12,-5.0,6.71,0,0
2012-12-18 23:00:00,85.0,-12,-6.0,0.89,0,0
2012-12-19 00:00:00,93.0,-11,-8.0,0.89,0,0
2012-12-19 01:00:00,114.0,-11,-7.0,0.89,0,0
2012-12-19 02:00:00,124.0,-12,-8.0,1.78,0,0
2012-12-19 03:00:00,138.0,-12,-7.0,3.57,0,0
2012-12-19 04:00:00,166.0,-12,-7.0,5.36,0,0
2012-12-19 05:00:00,176.0,-12,-8.0,0.89,0,0
2012-12-19 06:00:00,174.0,-12,-8.0,1.78,0,0
2012-12-19 07:00:00,199.0,-12,-7.0,3.57,0,0
2012-12-19 08:00:00,172.0,-11,-6.0,4.46,0,0
2012-12-19 09:00:00,158.0,-11,-6.0,5.35,0,0
2012-12-19 10:00:00,142.0,-10,-5.0,6.24,0,0
2012-12-19 11:00:00,152.0,-10,-5.0,0.89,0,0
2012-12-19 12:00:00,168.0,-10,-4.0,1.78,0,0
2012-12-19 13:00:00,186.0,-10,-3.0,2.67,0,0
2012-12-19 14:00:00,203.0,-9,-3.0,3.56,0,0
2012-12-19 15:00:00,209.0,-9,-3.0,4.45,0,0
2012-12-19 16:00:00,215.0,-9,-4.0,4.9,0,0
2012-12-19 17:00:00,236.0,-9,-5.0,0.89,0,0
2012-12-19 18:00:00,245.0,-9,-7.0,0.89,0,0
2012-12-19 19:00:00,258.0,-9,-6.0,0.89,0,0
2012-12-19 20:00:00,290.0,-11,-9.0,3.13,0,0
2012-12-19 21:00:00,256.0,-11,-9.0,6.26,0,0
2012-12-19 22:00:00,290.0,-11,-9.0,8.05,0,0
2012-12-19 23:00:00,241.0,-10,-8.0,9.84,0,0
2012-12-20 00:00:00,244.0,-9,-6.0,12.97,0,0
2012-12-20 01:00:00,244.0,-12,-10.0,14.76,0,0
2012-12-20 02:00:00,240.0,-11,-9.0,17.89,0,0
2012-12-20 03:00:00,217.0,-11,-10.0,19.68,0,0
2012-12-20 04:00:00,244.0,-12,-10.0,21.47,0,0
2012-12-20 05:00:00,267.0,-11,-9.0,23.26,0,0
2012-12-20 06:00:00,235.0,-10,-9.0,25.05,0,0
2012-12-20 07:00:00,0.0,-9,-7.0,0.45,0,0
2012-12-20 08:00:00,244.0,-10,-8.0,1.34,0,0
2012-12-20 09:00:00,187.0,-9,-6.0,0.89,0,0
2012-12-20 10:00:00,169.0,-9,-6.0,1.78,0,0
2012-12-20 11:00:00,175.0,-7,-4.0,0.89,0,0
2012-12-20 12:00:00,208.0,-7,-3.0,1.78,0,0
2012-12-20 13:00:00,244.0,-7,-2.0,2.67,0,0
2012-12-20 14:00:00,251.0,-7,-3.0,3.56,0,0
2012-12-20 15:00:00,246.0,-7,-3.0,1.79,0,0
2012-12-20 16:00:00,273.0,-7,-3.0,3.58,0,0
2012-12-20 17:00:00,308.0,-7,-3.0,0.89,0,0
2012-12-20 18:00:00,276.0,-7,-3.0,1.79,0,0
2012-12-20 19:00:00,229.0,-6,-3.0,4.92,1,0
2012-12-20 20:00:00,218.0,-5,-4.0,0.89,2,0
2012-12-20 21:00:00,229.0,-4,-4.0,0.89,3,0
2012-12-20 22:00:00,259.0,-4,-4.0,0.89,4,0
2012-12-20 23:00:00,314.0,-5,-4.0,0.89,5,0
2012-12-21 00:00:00,315.0,-5,-4.0,0.89,6,0
2012-12-21 01:00:00,380.0,-5,-4.0,0.89,0,0
2012-12-21 02:00:00,355.0,-5,-4.0,2.68,0,0
2012-12-21 03:00:00,323.0,-5,-5.0,3.57,0,0
2012-12-21 04:00:00,303.0,-8,-7.0,5.36,0,0
2012-12-21 05:00:00,289.0,-8,-8.0,7.15,0,0
2012-12-21 06:00:00,299.0,-10,-9.0,10.28,0,0
2012-12-21 07:00:00,280.0,-9,-8.0,13.41,0,0
2012-12-21 08:00:00,0.0,-7,-6.0,17.43,0,0
2012-12-21 09:00:00,80.0,-6,-5.0,21.45,0,0
2012-12-21 10:00:00,35.0,-7,-3.0,25.47,0,0
2012-12-21 11:00:00,29.0,-8,0.0,29.49,0,0
2012-12-21 12:00:00,27.0,-10,0.0,4.92,0,0
2012-12-21 13:00:00,18.0,-12,1.0,8.05,0,0
2012-12-21 14:00:00,29.0,-12,1.0,15.2,0,0
2012-12-21 15:00:00,22.0,-14,1.0,20.12,0,0
2012-12-21 16:00:00,19.0,-13,0.0,25.93,0,0
2012-12-21 17:00:00,20.0,-13,-1.0,31.74,0,0
2012-12-21 18:00:00,23.0,-15,-1.0,35.76,0,0
2012-12-21 19:00:00,24.0,-16,-2.0,41.57,0,0
2012-12-21 20:00:00,19.0,-16,-4.0,46.49,0,0
2012-12-21 21:00:00,19.0,-15,-6.0,50.51,0,0
2012-12-21 22:00:00,15.0,-17,-6.0,54.53,0,0
2012-12-21 23:00:00,21.0,-17,-7.0,58.55,0,0
2012-12-22 00:00:00,16.0,-18,-7.0,4.02,0,0
2012-12-22 01:00:00,17.0,-18,-7.0,8.04,0,0
2012-12-22 02:00:00,21.0,-18,-9.0,3.13,0,0
2012-12-22 03:00:00,13.0,-18,-8.0,4.02,0,0
2012-12-22 04:00:00,22.0,-18,-8.0,8.94,0,0
2012-12-22 05:00:00,21.0,-18,-8.0,12.96,0,0
2012-12-22 06:00:00,19.0,-18,-8.0,16.98,0,0
2012-12-22 07:00:00,25.0,-19,-8.0,21.9,0,0
2012-12-22 08:00:00,31.0,-18,-8.0,25.92,0,0
2012-12-22 09:00:00,23.0,-19,-7.0,30.84,0,0
2012-12-22 10:00:00,22.0,-19,-6.0,35.76,0,0
2012-12-22 11:00:00,25.0,-19,-5.0,39.78,0,0
2012-12-22 12:00:00,36.0,-16,-3.0,1.79,0,0
2012-12-22 13:00:00,38.0,-16,-2.0,4.92,0,0
2012-12-22 14:00:00,32.0,-15,-2.0,8.94,0,0
2012-12-22 15:00:00,32.0,-16,-2.0,17.88,0,0
2012-12-22 16:00:00,34.0,-16,-3.0,26.82,0,0
2012-12-22 17:00:00,33.0,-20,-4.0,34.87,0,0
2012-12-22 18:00:00,30.0,-20,-5.0,44.7,0,0
2012-12-22 19:00:00,23.0,-21,-6.0,52.75,0,0
2012-12-22 20:00:00,24.0,-23,-7.0,62.58,0,0
2012-12-22 21:00:00,21.0,-22,-8.0,70.63,0,0
2012-12-22 22:00:00,15.0,-24,-9.0,82.7,0,0
2012-12-22 23:00:00,12.0,-25,-10.0,96.56,0,0
2012-12-23 00:00:00,12.0,-25,-10.0,108.63,0,0
2012-12-23 01:00:00,10.0,-24,-10.0,117.57,0,0
2012-12-23 02:00:00,15.0,-25,-11.0,124.72,0,0
2012-12-23 03:00:00,13.0,-25,-11.0,130.53,0,0
2012-12-23 04:00:00,9.0,-26,-11.0,137.68,0,0
2012-12-23 05:00:00,12.0,-27,-12.0,146.62,0,0
2012-12-23 06:00:00,0.0,-26,-13.0,150.64,0,0
2012-12-23 07:00:00,0.0,-27,-13.0,158.69,0,0
2012-12-23 08:00:00,0.0,-26,-12.0,167.63,0,0
2012-12-23 09:00:00,0.0,-26,-11.0,174.78,0,0
2012-12-23 10:00:00,0.0,-25,-10.0,182.83,0,0
2012-12-23 11:00:00,0.0,-25,-10.0,192.66,0,0
2012-12-23 12:00:00,0.0,-25,-8.0,199.81,0,0
2012-12-23 13:00:00,0.0,-24,-8.0,205.62,0,0
2012-12-23 14:00:00,0.0,-24,-7.0,211.43,0,0
2012-12-23 15:00:00,0.0,-24,-7.0,218.58,0,0
2012-12-23 16:00:00,0.0,-24,-7.0,222.6,0,0
2012-12-23 17:00:00,0.0,-22,-9.0,226.62,0,0
2012-12-23 18:00:00,0.0,-22,-11.0,1.79,0,0
2012-12-23 19:00:00,0.0,-21,-12.0,0.89,0,0
2012-12-23 20:00:00,0.0,-21,-12.0,1.78,0,0
2012-12-23 21:00:00,0.0,-20,-13.0,2.67,0,0
2012-12-23 22:00:00,0.0,-20,-15.0,0.89,0,0
2012-12-23 23:00:00,0.0,-19,-15.0,0.45,0,0
2012-12-24 00:00:00,0.0,-19,-14.0,0.89,0,0
2012-12-24 01:00:00,0.0,-19,-15.0,0.45,0,0
2012-12-24 02:00:00,0.0,-21,-17.0,0.89,0,0
2012-12-24 03:00:00,0.0,-20,-17.0,0.89,0,0
2012-12-24 04:00:00,0.0,-21,-18.0,1.78,0,0
2012-12-24 05:00:00,0.0,-20,-16.0,0.89,0,0
2012-12-24 06:00:00,0.0,-20,-17.0,2.68,0,0
2012-12-24 07:00:00,0.0,-21,-18.0,5.81,0,0
2012-12-24 08:00:00,0.0,-20,-17.0,7.6,0,0
2012-12-24 09:00:00,0.0,-18,-13.0,9.39,0,0
2012-12-24 10:00:00,0.0,-17,-11.0,11.18,0,0
2012-12-24 11:00:00,0.0,-18,-9.0,12.97,0,0
2012-12-24 12:00:00,0.0,-19,-8.0,14.76,0,0
2012-12-24 13:00:00,0.0,-18,-7.0,1.79,0,0
2012-12-24 14:00:00,0.0,-17,-6.0,1.79,0,0
2012-12-24 15:00:00,0.0,-16,-7.0,3.58,0,0
2012-12-24 16:00:00,0.0,-16,-7.0,5.37,0,0
2012-12-24 17:00:00,0.0,-15,-9.0,4.02,0,0
2012-12-24 18:00:00,0.0,-18,-7.0,8.94,0,0
2012-12-24 19:00:00,0.0,-23,-7.0,17.88,0,0
2012-12-24 20:00:00,0.0,-24,-8.0,25.03,0,0
2012-12-24 21:00:00,0.0,-22,-10.0,30.84,0,0
2012-12-24 22:00:00,0.0,-24,-9.0,38.89,0,0
2012-12-24 23:00:00,0.0,-24,-10.0,42.91,0,0
2012-12-25 00:00:00,0.0,-25,-10.0,48.72,0,0
2012-12-25 01:00:00,0.0,-26,-10.0,55.87,0,0
2012-12-25 02:00:00,0.0,-25,-10.0,61.68,0,0
2012-12-25 03:00:00,0.0,-24,-10.0,70.62,0,0
2012-12-25 04:00:00,0.0,-26,-10.0,79.56,0,0
2012-12-25 05:00:00,0.0,-25,-11.0,85.37,0,0
2012-12-25 06:00:00,0.0,-25,-12.0,4.02,0,0
2012-12-25 07:00:00,0.0,-25,-12.0,8.94,0,0
2012-12-25 08:00:00,0.0,-25,-11.0,12.07,0,0
2012-12-25 09:00:00,0.0,-26,-10.0,16.99,0,0
2012-12-25 10:00:00,0.0,-25,-8.0,20.12,0,0
2012-12-25 11:00:00,0.0,-26,-7.0,23.25,0,0
2012-12-25 12:00:00,0.0,-26,-7.0,26.38,0,0
2012-12-25 13:00:00,0.0,-26,-7.0,1.79,0,0
2012-12-25 14:00:00,0.0,-26,-7.0,0.89,0,0
2012-12-25 15:00:00,0.0,-25,-5.0,3.13,0,0
2012-12-25 16:00:00,0.0,-25,-6.0,1.79,0,0
2012-12-25 17:00:00,0.0,-22,-8.0,2.68,0,0
2012-12-25 18:00:00,0.0,-23,-8.0,3.57,0,0
2012-12-25 19:00:00,0.0,-22,-9.0,0.89,0,0
2012-12-25 20:00:00,0.0,-19,-10.0,0.45,0,0
2012-12-25 21:00:00,0.0,-18,-12.0,1.34,0,0
2012-12-25 22:00:00,0.0,-20,-12.0,2.23,0,0
2012-12-25 23:00:00,0.0,-18,-13.0,0.89,0,0
2012-12-26 00:00:00,0.0,-17,-13.0,0.89,0,0
2012-12-26 01:00:00,0.0,-19,-14.0,0.89,0,0
2012-12-26 02:00:00,0.0,-18,-14.0,1.78,0,0
2012-12-26 03:00:00,0.0,-19,-14.0,0.45,0,0
2012-12-26 04:00:00,0.0,-19,-15.0,1.79,0,0
2012-12-26 05:00:00,0.0,-18,-15.0,0.89,0,0
2012-12-26 06:00:00,0.0,-18,-15.0,1.79,0,0
2012-12-26 07:00:00,0.0,-20,-17.0,4.92,0,0
2012-12-26 08:00:00,0.0,-19,-16.0,0.89,0,0
2012-12-26 09:00:00,0.0,-17,-13.0,2.68,0,0
2012-12-26 10:00:00,0.0,-16,-10.0,0.89,0,0
2012-12-26 11:00:00,0.0,-17,-9.0,1.78,0,0
2012-12-26 12:00:00,0.0,-18,-8.0,2.67,0,0
2012-12-26 13:00:00,0.0,-17,-7.0,3.56,0,0
2012-12-26 14:00:00,0.0,-17,-6.0,4.45,0,0
2012-12-26 15:00:00,0.0,-16,-6.0,5.34,0,0
2012-12-26 16:00:00,0.0,-16,-6.0,0.89,0,0
2012-12-26 17:00:00,0.0,-16,-9.0,1.78,0,0
2012-12-26 18:00:00,0.0,-15,-10.0,0.89,0,0
2012-12-26 19:00:00,0.0,-15,-10.0,1.78,0,0
2012-12-26 20:00:00,0.0,-16,-11.0,0.89,0,0
2012-12-26 21:00:00,0.0,-16,-13.0,1.78,0,0
2012-12-26 22:00:00,0.0,-16,-12.0,0.89,0,0
2012-12-26 23:00:00,0.0,-16,-13.0,1.79,0,0
2012-12-27 00:00:00,0.0,-17,-14.0,4.92,0,0
2012-12-27 01:00:00,0.0,-16,-12.0,6.71,0,0
2012-12-27 02:00:00,0.0,-16,-14.0,8.5,0,0
2012-12-27 03:00:00,0.0,-16,-13.0,10.29,0,0
2012-12-27 04:00:00,0.0,-17,-14.0,12.08,0,0
2012-12-27 05:00:00,0.0,-17,-15.0,15.21,0,0
2012-12-27 06:00:00,0.0,-18,-15.0,18.34,0,0
2012-12-27 07:00:00,0.0,-17,-15.0,20.13,0,0
2012-12-27 08:00:00,0.0,-16,-13.0,23.26,0,0
2012-12-27 09:00:00,0.0,-14,-10.0,26.39,0,0
2012-12-27 10:00:00,0.0,-14,-9.0,29.52,0,0
2012-12-27 11:00:00,0.0,-14,-7.0,32.65,0,0
2012-12-27 12:00:00,0.0,-14,-6.0,34.44,0,0
2012-12-27 13:00:00,0.0,-14,-5.0,0.89,0,0
2012-12-27 14:00:00,0.0,-14,-5.0,1.78,0,0
2012-12-27 15:00:00,0.0,-13,-5.0,2.67,0,0
2012-12-27 16:00:00,0.0,-13,-5.0,0.89,0,0
2012-12-27 17:00:00,0.0,-14,-7.0,1.78,0,0
2012-12-27 18:00:00,0.0,-14,-8.0,0.45,0,0
2012-12-27 19:00:00,0.0,-14,-10.0,1.79,0,0
2012-12-27 20:00:00,0.0,-14,-11.0,3.58,0,0
2012-12-27 21:00:00,0.0,-14,-11.0,0.89,0,0
2012-12-27 22:00:00,0.0,-14,-11.0,0.89,0,0
2012-12-27 23:00:00,0.0,-14,-11.0,0.89,0,0
2012-12-28 00:00:00,0.0,-13,-11.0,4.91,0,0
2012-12-28 01:00:00,0.0,-12,-9.0,5.8,0,0
2012-12-28 02:00:00,0.0,-12,-9.0,7.59,0,0
2012-12-28 03:00:00,0.0,-12,-8.0,10.72,0,0
2012-12-28 04:00:00,0.0,-12,-8.0,12.51,0,0
2012-12-28 05:00:00,0.0,-13,-8.0,16.53,0,0
2012-12-28 06:00:00,0.0,-13,-8.0,19.66,0,0
2012-12-28 07:00:00,0.0,-13,-8.0,23.68,0,0
2012-12-28 08:00:00,0.0,-13,-8.0,26.81,0,0
2012-12-28 09:00:00,0.0,-12,-7.0,29.94,0,0
2012-12-28 10:00:00,0.0,-12,-7.0,33.07,0,0
2012-12-28 11:00:00,0.0,-12,-6.0,34.86,0,0
2012-12-28 12:00:00,0.0,-12,-6.0,36.65,0,0
2012-12-28 13:00:00,205.0,-12,-6.0,38.44,0,0
2012-12-28 14:00:00,215.0,-11,-5.0,41.57,0,0
2012-12-28 15:00:00,219.0,-11,-5.0,43.36,0,0
2012-12-28 16:00:00,217.0,-11,-4.0,46.49,0,0
2012-12-28 17:00:00,270.0,-11,-4.0,48.28,0,0
2012-12-28 18:00:00,269.0,-11,-5.0,51.41,1,0
2012-12-28 19:00:00,254.0,-7,-5.0,54.54,2,0
2012-12-28 20:00:00,241.0,-6,-6.0,56.33,3,0
2012-12-28 21:00:00,191.0,-6,-5.0,59.46,4,0
2012-12-28 22:00:00,249.0,-6,-6.0,61.25,5,0
2012-12-28 23:00:00,288.0,-6,-5.0,1.79,0,0
2012-12-29 00:00:00,284.0,-6,-5.0,4.02,0,0
2012-12-29 01:00:00,248.0,-7,-6.0,8.04,0,0
2012-12-29 02:00:00,164.0,-9,-4.0,12.96,0,0
2012-12-29 03:00:00,71.0,-12,-3.0,20.11,0,0
2012-12-29 04:00:00,16.0,-14,-4.0,25.92,0,0
2012-12-29 05:00:00,15.0,-15,-4.0,30.84,0,0
2012-12-29 06:00:00,14.0,-17,-5.0,36.65,0,0
2012-12-29 07:00:00,16.0,-19,-6.0,42.46,0,0
2012-12-29 08:00:00,16.0,-20,-6.0,49.61,0,0
2012-12-29 09:00:00,16.0,-19,-5.0,53.63,0,0
2012-12-29 10:00:00,17.0,-19,-4.0,64.81,0,0
2012-12-29 11:00:00,17.0,-18,-4.0,75.99,0,0
2012-12-29 12:00:00,16.0,-19,-3.0,85.82,0,0
2012-12-29 13:00:00,15.0,-20,-4.0,97.89,0,0
2012-12-29 14:00:00,13.0,-21,-3.0,106.83,0,0
2012-12-29 15:00:00,12.0,-20,-3.0,115.77,0,0
2012-12-29 16:00:00,11.0,-20,-3.0,123.82,0,0
2012-12-29 17:00:00,8.0,-18,-4.0,132.76,0,0
2012-12-29 18:00:00,20.0,-18,-4.0,139.91,0,0
2012-12-29 19:00:00,14.0,-21,-5.0,147.06,0,0
2012-12-29 20:00:00,18.0,-20,-7.0,0.89,0,0
2012-12-29 21:00:00,15.0,-20,-6.0,3.13,0,0
2012-12-29 22:00:00,13.0,-20,-6.0,7.15,0,0
2012-12-29 23:00:00,12.0,-20,-6.0,10.28,0,0
2012-12-30 00:00:00,9.0,-21,-6.0,16.09,0,0
2012-12-30 01:00:00,11.0,-21,-6.0,19.22,0,0
2012-12-30 02:00:00,11.0,-20,-7.0,22.35,0,0
2012-12-30 03:00:00,16.0,-20,-6.0,26.37,0,0
2012-12-30 04:00:00,11.0,-20,-5.0,32.18,0,0
2012-12-30 05:00:00,11.0,-20,-6.0,35.31,0,0
2012-12-30 06:00:00,14.0,-20,-5.0,41.12,0,0
2012-12-30 07:00:00,14.0,-20,-5.0,45.14,0,0
2012-12-30 08:00:00,18.0,-17,-7.0,48.27,0,0
2012-12-30 09:00:00,18.0,-18,-4.0,52.29,0,0
2012-12-30 10:00:00,16.0,-18,-3.0,58.1,0,0
2012-12-30 11:00:00,17.0,-20,-2.0,66.15,0,0
2012-12-30 12:00:00,16.0,-19,-2.0,74.2,0,0
2012-12-30 13:00:00,16.0,-19,-1.0,82.25,0,0
2012-12-30 14:00:00,17.0,-20,-1.0,90.3,0,0
2012-12-30 15:00:00,16.0,-21,-1.0,98.35,0,0
2012-12-30 16:00:00,16.0,-20,-1.0,106.4,0,0
2012-12-30 17:00:00,13.0,-20,-3.0,112.21,0,0
2012-12-30 18:00:00,11.0,-20,-4.0,115.34,0,0
2012-12-30 19:00:00,19.0,-20,-5.0,118.47,0,0
2012-12-30 20:00:00,19.0,-19,-7.0,120.26,0,0
2012-12-30 21:00:00,23.0,-18,-10.0,0.89,0,0
2012-12-30 22:00:00,26.0,-17,-11.0,1.79,0,0
2012-12-30 23:00:00,82.0,-17,-10.0,0.89,0,0
2012-12-31 00:00:00,97.0,-16,-11.0,1.78,0,0
2012-12-31 01:00:00,95.0,-17,-13.0,2.67,0,0
2012-12-31 02:00:00,131.0,-18,-14.0,3.56,0,0
2012-12-31 03:00:00,147.0,-18,-14.0,1.79,0,0
2012-12-31 04:00:00,153.0,-18,-14.0,3.58,0,0
2012-12-31 05:00:00,109.0,-19,-14.0,5.37,0,0
2012-12-31 06:00:00,71.0,-18,-15.0,7.16,0,0
2012-12-31 07:00:00,65.0,-18,-14.0,10.29,0,0
2012-12-31 08:00:00,56.0,-18,-14.0,13.42,0,0
2012-12-31 09:00:00,52.0,-16,-11.0,15.21,0,0
2012-12-31 10:00:00,53.0,-16,-9.0,17.0,0,0
2012-12-31 11:00:00,51.0,-15,-5.0,0.89,0,0
2012-12-31 12:00:00,73.0,-16,-3.0,1.78,0,0
2012-12-31 13:00:00,90.0,-17,-2.0,2.67,0,0
2012-12-31 14:00:00,87.0,-16,-1.0,3.56,0,0
2012-12-31 15:00:00,87.0,-16,0.0,1.79,0,0
2012-12-31 16:00:00,54.0,-17,0.0,4.92,0,0
2012-12-31 17:00:00,78.0,-15,0.0,4.02,0,0
2012-12-31 18:00:00,103.0,-15,-2.0,7.15,0,0
2012-12-31 19:00:00,104.0,-13,-5.0,0.89,0,0
2012-12-31 20:00:00,131.0,-14,-6.0,0.89,0,0
2012-12-31 21:00:00,113.0,-14,-9.0,1.79,0,0
2012-12-31 22:00:00,45.0,-12,-8.0,0.89,0,0
2012-12-31 23:00:00,39.0,-10,-6.0,1.79,0,0
2013-01-01 00:00:00,35.0,-10,-5.0,5.81,0,0
2013-01-01 01:00:00,31.0,-11,-7.0,9.83,0,0
2013-01-01 02:00:00,32.0,-11,-7.0,11.62,0,0
2013-01-01 03:00:00,21.0,-14,-10.0,14.75,0,0
2013-01-01 04:00:00,16.0,-15,-10.0,0.45,0,0
2013-01-01 05:00:00,15.0,-15,-12.0,3.13,0,0
2013-01-01 06:00:00,9.0,-15,-11.0,0.89,0,0
2013-01-01 07:00:00,9.0,-16,-6.0,4.92,0,0
2013-01-01 08:00:00,7.0,-18,-6.0,8.94,0,0
2013-01-01 09:00:00,14.0,-19,-5.0,13.86,0,0
2013-01-01 10:00:00,11.0,-22,-3.0,21.01,0,0
2013-01-01 11:00:00,9.0,-22,-3.0,29.95,0,0
2013-01-01 12:00:00,10.0,-23,-3.0,38.0,0,0
2013-01-01 13:00:00,16.0,-23,-4.0,46.05,0,0
2013-01-01 14:00:00,17.0,-23,-4.0,54.1,0,0
2013-01-01 15:00:00,15.0,-25,-5.0,63.04,0,0
2013-01-01 16:00:00,13.0,-25,-6.0,71.09,0,0
2013-01-01 17:00:00,16.0,-25,-7.0,79.14,0,0
2013-01-01 18:00:00,15.0,-27,-8.0,87.19,0,0
2013-01-01 19:00:00,20.0,-26,-9.0,96.13,0,0
2013-01-01 20:00:00,17.0,-26,-10.0,103.28,0,0
2013-01-01 21:00:00,16.0,-27,-10.0,111.33,0,0
2013-01-01 22:00:00,19.0,-27,-11.0,118.48,0,0
2013-01-01 23:00:00,13.0,-28,-11.0,126.53,0,0
2013-01-02 00:00:00,19.0,-28,-12.0,134.58,0,0
2013-01-02 01:00:00,15.0,-28,-12.0,141.73,0,0
2013-01-02 02:00:00,19.0,-28,-12.0,148.88,0,0
2013-01-02 03:00:00,16.0,-28,-12.0,156.03,0,0
2013-01-02 04:00:00,17.0,-28,-12.0,163.18,0,0
2013-01-02 05:00:00,17.0,-28,-13.0,168.99,0,0
2013-01-02 06:00:00,17.0,-28,-13.0,177.04,0,0
2013-01-02 07:00:00,15.0,-28,-13.0,185.09,0,0
2013-01-02 08:00:00,13.0,-27,-12.0,194.03,0,0
2013-01-02 09:00:00,15.0,-27,-11.0,202.08,0,0
2013-01-02 10:00:00,15.0,-28,-10.0,213.26,0,0
2013-01-02 11:00:00,16.0,-28,-9.0,223.09,0,0
2013-01-02 12:00:00,13.0,-29,-9.0,234.27,0,0
2013-01-02 13:00:00,19.0,-28,-8.0,245.45,0,0
2013-01-02 14:00:00,20.0,-27,-8.0,256.63,0,0
2013-01-02 15:00:00,19.0,-27,-8.0,267.81,0,0
2013-01-02 16:00:00,19.0,-27,-8.0,277.64,0,0
2013-01-02 17:00:00,25.0,-27,-8.0,287.47,0,0
2013-01-02 18:00:00,22.0,-26,-10.0,296.41,0,0
2013-01-02 19:00:00,25.0,-26,-10.0,306.24,0,0
2013-01-02 20:00:00,20.0,-28,-10.0,315.18,0,0
2013-01-02 21:00:00,19.0,-27,-10.0,325.01,0,0
2013-01-02 22:00:00,21.0,-27,-11.0,332.16,0,0
2013-01-02 23:00:00,27.0,-26,-11.0,341.1,0,0
2013-01-03 00:00:00,23.0,-27,-11.0,350.04,0,0
2013-01-03 01:00:00,21.0,-28,-11.0,359.87,0,0
2013-01-03 02:00:00,20.0,-28,-11.0,367.02,0,0
2013-01-03 03:00:00,18.0,-28,-12.0,375.07,0,0
2013-01-03 04:00:00,20.0,-28,-12.0,384.01,0,0
2013-01-03 05:00:00,20.0,-28,-12.0,393.84,0,0
2013-01-03 06:00:00,13.0,-27,-13.0,4.92,0,0
2013-01-03 07:00:00,13.0,-26,-14.0,9.84,0,0
2013-01-03 08:00:00,17.0,-25,-12.0,1.79,0,0
2013-01-03 09:00:00,22.0,-26,-10.0,4.02,0,0
2013-01-03 10:00:00,29.0,-26,-9.0,8.04,0,0
2013-01-03 11:00:00,26.0,-25,-8.0,4.92,0,0
2013-01-03 12:00:00,26.0,-25,-7.0,4.02,0,0
2013-01-03 13:00:00,18.0,-24,-6.0,4.02,0,0
2013-01-03 14:00:00,20.0,-24,-6.0,3.13,0,0
2013-01-03 15:00:00,26.0,-24,-5.0,3.13,0,0
2013-01-03 16:00:00,24.0,-23,-5.0,4.92,0,0
2013-01-03 17:00:00,18.0,-23,-8.0,0.89,0,0
2013-01-03 18:00:00,25.0,-20,-9.0,1.79,0,0
2013-01-03 19:00:00,34.0,-21,-10.0,1.79,0,0
2013-01-03 20:00:00,37.0,-21,-11.0,3.58,0,0
